datensatz;variable;oberthema;unterthema;umfrage_item;itemformulierung;var_typ;umfrage_filter;skalen_berechnung;quelle;status;value_label_key
qm_sekII;Itkompetenz;Output/Outcome;Überfachliche Kompetenzen;Wie beurteilen Sie Ihre methodischen Kompetenzen?;Ich kann gut mit IT-Anwendungen (Word, Excel, Internet- und E-Mailprogramme etc.) umgehen.;Einzelitem: Selbsteinschätzung der IT-Kompetenzen;school_type_id = 1, 4, 5;;1) Standardisierte Ehemaligenbefragung, 2) Eigenkonstruktion IFES IPES;aktiv;likert6_zutreffen
qm_sekII;Itkompetenz_a;Output/Outcome;Überfachliche Kompetenzen;Haben Sie in der Zeit an Ihrer Schule in folgenden Bereichen dazu gelernt? Ich habe an der Schule gelernt, ...;... mit allgemeinen IT-Anwendungen (Word, Excel, Internet- und E-Mail-Programme etc.) umzugehen.;Item-Gruppe: Selbsteinschätzung des Zuwachses IT-Kompetenzen;school_type_id = 3, 8, 9;;1) Standardisierte Ehemaligenbefragung, 2) Eigenkonstruktion IFES IPES;aktiv;likert6_zutreffen
qm_sekII;Itkompetenzber_a;Output/Outcome;Überfachliche Kompetenzen;Haben Sie in der Zeit an Ihrer Schule in folgenden Bereichen dazu gelernt? Ich habe an der Schule gelernt, ...;... mit Computerprogrammen umzugehen, die ich in meinem Beruf brauche.;Item-Gruppe: Selbsteinschätzung des Zuwachses IT-Kompetenzen;school_type_id = 3, 8, 9;;1) Standardisierte Ehemaligenbefragung, 2) Eigenkonstruktion IFES IPES;aktiv;likert6_zutreffen
qm_sekII;Klafue_lzl_a;Prozess;Unterricht;Wie gestalten die Lehrpersonen den Unterricht an Ihrer Schule?;Unsere Lehrpersonen sagen uns am Anfang der Unterrichtsstunde, was wir in dieser Stunde lernen werden.;Einzelitem: Klassenführung: Lernziele Lektion;school_type_id = 3, 8, 9;;"Basierend auf der ersten von drei Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_zutreffen
qm_sekII;Klafue_lzz_a;Prozess;Unterricht;Wie gestalten die Lehrpersonen den Unterricht an Ihrer Schule?;Unsere Lehrpersonen sagen uns regelmässig, was wir in nächster Zeit im Unterricht lernen werden.;Einzelitem: Klassenführung: Lernziele nahe Zukunft;school_type_id = 3, 8;;"Basierend auf der ersten von drei Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_zutreffen
qm_sekII;Klafueaufs_a;Prozess;Unterricht;Wie gestalten die Lehrpersonen den Unterricht an Ihrer Schule?;Unsere Lehrpersonen sorgen dafür, dass alle dem Unterricht folgen.;Einzelitem: Klassenführung: Kontrolle durch Begleitung;school_type_id = 3, 8;;Eigenkonstruktion IFES IPES;aktiv;likert6_zutreffen
qm_sekII;Klafuebegl_a;Prozess;Unterricht;Wie gestalten die Lehrpersonen den Unterricht an Ihrer Schule?;Unsere Lehrpersonen begleiten uns aufmerksam beim Arbeiten.;Einzelitem: Klassenführung: Kontrolle durch Aufsicht;school_type_id = 3, 8, 9;;Eigenkonstruktion IFES IPES in Anlehnung an Mayr, Eder und Fartacek (2005. Linzer Diagnosebogen zur Klassenführung (LDK)).;aktiv;likert6_zutreffen
qm_sekII;Klar_merk;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen sagen, was wir uns besonders gut merken sollen.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >3;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klar_reih;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen erklären die Dinge schön der Reihe nach.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >4;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klar_verst;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen erklären so, dass man auch bei schwierigen Aufgaben gut nachkommt.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >5;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klar_ziel;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen geben uns am Anfang der Unterrichtsstunde bekannt, was sie mit uns lernen wollen.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >6;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klar_zuku;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen sagen regelmässig, was in nächster Zeit im Unterricht gelernt wird.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >7;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klar_zusam;Prozess;Unterricht;Wie klar und strukturiert erleben Sie den Unterricht?;Unsere Lehrpersonen fassen häufig nochmals den Stoff zusammen, damit wir ihn uns gut merken können.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >8;"Zusammenstellung basierend auf 3 Skalen zu Klarheit und Strukturiertheit aus dem Pythagoras Projekt (Klieme, Pauli, Reusser, 2005; Rakoczy, Katrin, Buff, Alex & Lipowsky, Frank. (2005). Befragungsinstrumente. In: E. Klieme, C. Pauli & K. Reusser, Dokumentation der Erhebungs- und Auswertungsintrumente zur schweizerisch-deutschen Videostudie „Unterrichtsqualität, Lernverhalten und mathematisches Verständnis): 1) Zielklarheit (2), 2) Erklärungskompetenz (2), 3) Strukturierungshilfe (2)";aktiv;likert6_lehrp
qm_sekII;Klima_ansp;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule?;Bei Problemen stehen mir Ansprechpersonen an der Schule zur Verfügung, mit denen ich mich besprechen kann.;Skala: Klarheit und Struktur;school_type_id = 1;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_ansp_a;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule? An unserer Schule...;... stehen uns bei Problemen Ansprechpersonen zur Verfügung, mit denen wir uns besprechen können.;Skala: Schulklima;school_type_id = 3, 8;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_ernst;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule?;Ich werde an meiner Schule ernst genommen.;Skala: Schulklima;school_type_id = 1;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_ernst_a;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule? An unserer Schule...;... werden wir ernst genommen.;Skala: Schulklima;school_type_id = 3, 8, 9;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_kuem;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule?;An der Schule kümmert man sich darum, wie es den Schülerinnen und Schülern geht.;Skala: Schulklima;school_type_id = 1;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_kuem_a;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule? An unserer Schule...;... kümmert man sich darum, wie es uns geht.;Skala: Schulklima;school_type_id = 3, 8;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_resp;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule?;An unserer Schule wird ein respektvoller Umgang miteinander gepflegt.;Skala: Schulklima;school_type_id = 1;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_resp_a;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule? An unserer Schule...;... wird ein respektvoller Umgang miteinander gepflegt.;Skala: Schulklima;school_type_id = 3, 8;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_sl;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule?;Die Schulleitung nimmt Vorschläge und Rückmeldungen der Schülerschaft oder der Schülerorganisation ernst.;Skala: Schulklima;school_type_id = 1;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Klima_sl_a;Prozess;Schulführung;Wie beurteilen Sie das Klima an Ihrer Schule? An unserer Schule...;... werden unsere Vorschläge und Rückmeldungen angehört.;Skala: Schulklima;school_type_id = 3, 8;Mean, Ausschluss wenn Missings >2;1) Ehemaligenbefragung des Kantons Zürich (Statistisches Amt des Kantons Zürich, 2009), 2) Eigenkonstruktion IVM;aktiv;likert6_zutreffen
qm_sekII;Komp_wenig;Ausbildungsstand bei Schulabschluss;Schulführung;Welche aus Ihrer Sicht wichtigen überfachlichen Kompetenzen wurden in der Schulausbildung nicht oder zu wenig gefördert?;;Einzelitem: Zu wenig geförderte überfachliche Kompetenz;;;Eigenkonstruktion des IVM;aktiv;
qm_sekII;Koop_betr_a;Prozess;Schulführung;Wie sehr treffen folgende Aussagen auf Ihre Schule zu? (BM2-Lernende bitte diese Fragen nicht beantworten);Was ich in der Schule und im Betrieb lerne, ist aufeinander abgestimmt.;Item-Gruppe: Kooperation der 3 Lernorte;school_type_id = 3, 8, 9;;Eigenkonstruktion IFES IPES in Anlehnung an Berger & Walden (1996. Praxis der Kooperation zwischen Schule und Betrieb – Ansätze zur Typisierung von Kooperationsaktivitäten und -verständnissen. In: Pätzold, G. & Walden, G. (Hrsg.): Lernorte im dualen System der Berufsbildung, (S. 409- 430)).;aktiv;likert6_zutreffen
qm_sekII;Koop_uk_a;Prozess;Schulführung;Wie sehr treffen folgende Aussagen auf Ihre Schule zu? (BM2-Lernende bitte diese Fragen nicht beantworten);Was ich in der Schule und in den ÜK lerne, ist aufeinander abgestimmt.;Item-Gruppe: Kooperation der 3 Lernorte;school_type_id = 3, 8;;Eigenkonstruktion IFES IPES in Anlehnung an Berger & Walden (1996. Praxis der Kooperation zwischen Schule und Betrieb – Ansätze zur Typisierung von Kooperationsaktivitäten und -verständnissen. In: Pätzold, G. & Walden, G. (Hrsg.): Lernorte im dualen System der Berufsbildung, (S. 409- 430)).;aktiv;likert6_zutreffen
qm_sekII;Laufbahnu;Ihre Ausbildung;;Wie gut hat Sie Ihre Schule in Ihrer Laufbahnplanung unterstützt?;Aus heutiger Sicht hat mich meine Schule gut bei der Studienwahl bzw. Laufbahnplanung unterstützt.;Einzelitem: Unterstützung Laufbahnplanung;;;Eigenkonstruktion des IFES (Abwandlung der 2 original Items IVM);aktiv;likert6_zutreffen2
qm_sekII;Lehrmat_a;Prozess;Unterricht;Wie ist das Lernmaterial, das Sie an Ihrer Schule nutzen?;Die Lernmaterialien (Lehrmittel, Unterlagen, Software usw.) sind aktuell.;Einzelitem:Lehr- und Lernmaterial;school_type_id = 3, 8, 9;;Eigenkonstruktion des IFES IPES.;aktiv;likert6_zutreffen
qm_sekII;Lehrumfeld_a;Input;Individuelle Eingangsvoraussetzungen der Lernenden;%s<title_p11_g2>;Falls nötig hilft mir jemand in meinem Lehrbetrieb beim Lernen für die Schule.;Einzelitem: Unterstützung durch den Lehrbetrieb;school_type_id = 3, 8, 9;;Eigenkonstruktion des IFES IPES.;aktiv;likert6_zutreffen
qm_sekII;Lern_abu;;;;;;;;;Item erhoben bis 2016;
qm_sekII;Lern_am;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Anwendungen der Mathematik;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_bg;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Bildnerisches Gestalten / Gestaltung;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_biche;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Biologie und Chemie (in Kombination als Schwerpunktfach);Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_bio;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Biologie (oder Kombination Biologie-Sport);Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_bkf;;;;;;;;;Item erhoben bis 2016;
qm_sekII;Lern_chem;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Chemie;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_de;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Deutsch;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_eng;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Englisch;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_es;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Spanisch;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_fr;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Französisch;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_fur;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Finanz- und Rechnungswesen;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 3, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_geo;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Geografie (auch in Kombination Geografie-Physik oder Geografie-Bildnerisches Gestalten);Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_gesch;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Geschichte / Staatslehre / Politik;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
qm_sekII;Lern_gkk;Output/Outcome;Selbsteinschätzung des Lernerfolgs in den einzelnen Fächern;Sind Sie der Meinung, in den von Ihnen belegten Fächern viel gelernt zu haben?;Gestaltung, Kunst, Kultur;Item-Gruppe: Selbsteinschätzung des Lernerfolgs;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_lernen
